Trial,Label,Frame,Rater
P02T03,Head,215,Rater2
P02T03,Head,215,Rater3
P02T03,Head,216,Algorithm
P02T03,Head,216,Rater1
P02T03,Head,216,Rater2
P02T03,Head,216,Rater3
P02T03,Head,217,Algorithm
P02T03,Head,217,Rater1
P02T03,Head,217,Rater2
P02T03,Head,217,Rater3
P02T03,Head,218,Algorithm
P02T03,Head,218,Rater1
P02T03,Head,218,Rater2
P02T03,Head,218,Rater3
P02T03,Head,219,Algorithm
P02T03,Head,219,Rater1
P02T03,Head,219,Rater2
P02T03,Head,219,Rater3
P02T03,Head,220,Algorithm
P02T03,Other,220,Rater1
P02T03,Other,220,Rater2
P02T03,Other,220,Rater3
P02T03,Head,221,Algorithm
P02T03,Head,221,Rater1
P02T03,Head,221,Rater2
P02T03,Head,221,Rater3
P02T03,Head,222,Algorithm
P02T03,Head,222,Rater1
P02T03,Head,222,Rater2
P02T03,Head,222,Rater3
P02T03,Head,223,Algorithm
P02T03,Head,223,Rater1
P02T03,Head,223,Rater2
P02T03,Head,223,Rater3
P02T03,Head,224,Algorithm
P02T03,Head,224,Rater1
P02T03,Head,224,Rater2
P02T03,Head,224,Rater3
P02T03,Head,225,Algorithm
P02T03,Head,225,Rater1
P02T03,Head,225,Rater2
P02T03,Head,225,Rater3
P02T03,Head,226,Algorithm
P02T03,Head,226,Rater1
P02T03,Head,226,Rater2
P02T03,Head,226,Rater3
P02T03,Head,227,Algorithm
P02T03,Head,227,Rater1
P02T03,Head,227,Rater2
P02T03,Head,227,Rater3
P02T03,Head,228,Algorithm
P02T03,Head,228,Rater1
P02T03,Head,228,Rater2
P02T03,Head,228,Rater3
P02T03,Head,229,Algorithm
P02T03,Head,229,Rater1
P02T03,Head,229,Rater2
P02T03,Head,229,Rater3
P02T03,Head,230,Algorithm
P02T03,Head,230,Rater1
P02T03,Head,230,Rater2
P02T03,Head,230,Rater3
P02T03,Head,231,Algorithm
P02T03,Head,231,Rater1
P02T03,Head,231,Rater2
P02T03,Head,231,Rater3
P02T09,Other,159,Algorithm
P02T09,Head,159,Rater1
P02T09,Head,159,Rater2
P02T09,Head,159,Rater3
P02T09,Other,160,Algorithm
P02T09,Head,160,Rater1
P02T09,Head,160,Rater2
P02T09,Head,160,Rater3
P02T09,Other,161,Algorithm
P02T09,Head,161,Rater1
P02T09,Head,161,Rater2
P02T09,Head,161,Rater3
P02T09,Other,162,Algorithm
P02T09,Head,162,Rater1
P02T09,Head,162,Rater2
P02T09,Head,162,Rater3
P02T09,Other,163,Algorithm
P02T09,Head,163,Rater1
P02T09,Head,163,Rater2
P02T09,Head,163,Rater3
P02T09,Other,164,Algorithm
P02T09,Head,164,Rater1
P02T09,Head,164,Rater2
P02T09,Head,164,Rater3
P02T09,Other,165,Algorithm
P02T09,Head,165,Rater1
P02T09,Head,165,Rater2
P02T09,Head,165,Rater3
P02T09,Other,166,Algorithm
P02T09,Head,166,Rater1
P02T09,Head,166,Rater2
P02T09,Head,166,Rater3
P02T09,Other,167,Algorithm
P02T09,Head,167,Rater1
P02T09,Head,167,Rater2
P02T09,Head,167,Rater3
P02T09,Other,168,Algorithm
P02T09,Head,168,Rater1
P02T09,Head,168,Rater2
P02T09,Head,168,Rater3
P02T09,Other,169,Algorithm
P02T09,Head,169,Rater1
P02T09,Head,169,Rater2
P02T09,Head,169,Rater3
P02T09,Other,170,Algorithm
P02T09,Head,170,Rater1
P02T09,Head,170,Rater2
P02T09,Head,170,Rater3
P02T09,Other,171,Algorithm
P02T09,Head,171,Rater1
P02T09,Head,171,Rater2
P02T09,Head,171,Rater3
P02T09,Other,172,Algorithm
P02T09,Head,172,Rater1
P02T09,Head,172,Rater2
P02T09,Head,172,Rater3
P02T09,Other,173,Algorithm
P02T09,Head,173,Rater1
P02T09,Head,173,Rater2
P02T09,Head,173,Rater3
P02T09,Other,174,Algorithm
P02T09,Head,174,Rater1
P02T09,Head,174,Rater2
P02T09,Head,174,Rater3
P02T09,Other,175,Algorithm
P02T09,Head,175,Rater1
P02T09,Head,175,Rater2
P02T09,Head,175,Rater3
P02T09,Other,176,Algorithm
P02T09,Head,176,Rater1
P02T09,Head,176,Rater2
P02T09,Head,176,Rater3
P02T09,Other,177,Algorithm
P02T09,Head,177,Rater1
P02T09,Head,177,Rater2
P02T09,Head,177,Rater3
P02T09,Head,178,Algorithm
P02T09,Head,178,Rater1
P02T09,Head,178,Rater2
P02T09,Head,178,Rater3
P02T09,Head,179,Algorithm
P02T09,Head,179,Rater1
P02T09,Head,179,Rater2
P02T09,Head,179,Rater3
P02T09,Head,180,Algorithm
P02T09,Head,180,Rater1
P02T09,Head,180,Rater2
P02T09,Head,180,Rater3
P02T09,Head,181,Algorithm
P02T09,Head,181,Rater1
P02T09,Head,181,Rater2
P02T09,Head,181,Rater3
P02T09,Head,182,Algorithm
P02T09,Head,182,Rater1
P02T09,Head,182,Rater2
P02T09,Head,182,Rater3
P02T09,Head,183,Algorithm
P02T09,Head,183,Rater1
P02T09,Head,183,Rater2
P02T09,Head,183,Rater3
P02T09,Head,184,Algorithm
P02T09,Head,184,Rater1
P02T09,Head,184,Rater2
P02T09,Head,184,Rater3
P02T09,Head,185,Algorithm
P02T09,Head,185,Rater1
P02T09,Head,185,Rater2
P02T09,Head,185,Rater3
P02T09,Head,186,Algorithm
P02T09,Head,186,Rater1
P02T09,Head,186,Rater2
P02T09,Head,186,Rater3
P02T09,Head,187,Algorithm
P02T09,Head,187,Rater1
P02T09,Head,187,Rater2
P02T09,Head,187,Rater3
P02T09,Head,188,Algorithm
P02T09,Head,188,Rater1
P02T09,Head,188,Rater2
P02T09,Head,188,Rater3
P02T09,Other,189,Algorithm
P02T09,Head,189,Rater1
P02T09,Head,189,Rater2
P02T09,Head,189,Rater3
P02T09,Head,190,Algorithm
P02T09,Head,190,Rater1
P02T09,Head,190,Rater2
P02T09,Head,190,Rater3
P02T09,Chest,191,Algorithm
P02T09,Head,191,Rater1
P02T09,Head,191,Rater2
P02T09,Head,191,Rater3
P02T09,Chest,192,Algorithm
P02T09,Head,192,Rater1
P02T09,Head,192,Rater2
P02T09,Head,192,Rater3
P02T09,Chest,193,Algorithm
P02T09,Head,193,Rater1
P02T09,Head,193,Rater2
P02T09,Head,193,Rater3
P02T09,Chest,194,Algorithm
P02T09,Head,194,Rater1
P02T09,Head,194,Rater2
P02T09,Head,194,Rater3
P02T09,Head,195,Algorithm
P02T09,Head,195,Rater1
P02T09,Head,195,Rater2
P02T09,Head,195,Rater3
P02T09,Head,196,Algorithm
P02T09,Head,196,Rater1
P02T09,Other,196,Rater2
P02T09,Other,196,Rater3
P02T09,Head,197,Algorithm
P02T09,Other,197,Rater1
P02T09,Other,197,Rater2
P02T09,Other,197,Rater3
P02T09,Head,198,Algorithm
P02T09,Other,198,Rater1
P02T09,Other,198,Rater2
P02T09,Other,198,Rater3
P02T09,Chest,199,Algorithm
P02T09,Other,199,Rater1
P02T09,Other,199,Rater2
P02T09,Other,199,Rater3
P02T09,Chest,200,Algorithm
P02T09,Other,200,Rater1
P02T09,Other,200,Rater2
P02T09,Other,200,Rater3
P02T09,Chest,201,Algorithm
P02T09,Other,201,Rater1
P02T09,Other,201,Rater2
P02T09,Other,201,Rater3
P02T09,Chest,202,Algorithm
P02T09,Other,202,Rater1
P02T09,Other,202,Rater2
P02T09,Other,202,Rater3
P02T09,Chest,203,Algorithm
P02T09,Head,203,Rater1
P02T09,Head,203,Rater2
P02T09,Chest,203,Rater3
P02T09,Head,204,Algorithm
P02T09,Head,204,Rater1
P02T09,Head,204,Rater2
P02T09,Head,204,Rater3
P02T09,Head,205,Algorithm
P02T09,Head,205,Rater1
P02T09,Head,205,Rater2
P02T09,Head,205,Rater3
P02T09,Head,206,Algorithm
P02T09,Head,206,Rater1
P02T09,Head,206,Rater2
P02T09,Head,206,Rater3
P02T09,Head,207,Algorithm
P02T09,Head,207,Rater1
P02T09,Head,207,Rater2
P02T09,Head,207,Rater3
P02T09,Other,208,Algorithm
P02T09,Chest,208,Rater1
P02T09,Chest,208,Rater2
P02T09,Chest,208,Rater3
P02T09,Chest,209,Algorithm
P02T09,Chest,209,Rater1
P02T09,Chest,209,Rater2
P02T09,Chest,209,Rater3
P02T09,Chest,210,Algorithm
P02T09,Chest,210,Rater1
P02T09,Chest,210,Rater2
P02T09,Chest,210,Rater3
P02T09,Chest,211,Algorithm
P02T09,Chest,211,Rater1
P02T09,Chest,211,Rater2
P02T09,Chest,211,Rater3
P02T09,Chest,212,Algorithm
P02T09,Chest,212,Rater1
P02T09,Chest,212,Rater2
P02T09,Head,212,Rater3
P02T09,Chest,213,Algorithm
P02T09,Chest,213,Rater1
P02T09,Chest,213,Rater2
P02T09,Chest,213,Rater3
P02T09,Chest,214,Algorithm
P02T09,Chest,214,Rater1
P02T09,Chest,214,Rater2
P02T09,Chest,214,Rater3
P02T09,Chest,215,Algorithm
P02T09,Chest,215,Rater1
P02T09,Chest,215,Rater2
P02T09,Chest,215,Rater3
P02T09,Chest,216,Algorithm
P02T09,Chest,216,Rater1
P02T09,Chest,216,Rater2
P02T09,Chest,216,Rater3
P02T09,Chest,217,Algorithm
P02T09,Chest,217,Rater1
P02T09,Chest,217,Rater2
P02T09,Chest,217,Rater3
P02T09,Chest,218,Algorithm
P02T09,Chest,218,Rater1
P02T09,Chest,218,Rater2
P02T09,Chest,218,Rater3
P02T09,Chest,219,Algorithm
P02T09,Chest,219,Rater1
P02T09,Chest,219,Rater2
P02T09,Head,219,Rater3
P02T09,Head,220,Algorithm
P02T09,Chest,220,Rater1
P02T09,Chest,220,Rater2
P02T09,Head,220,Rater3
P02T09,Chest,221,Algorithm
P02T09,Chest,221,Rater1
P02T09,Chest,221,Rater2
P02T09,Head,221,Rater3
P02T09,Chest,222,Algorithm
P02T09,Chest,222,Rater1
P02T09,Chest,222,Rater2
P02T09,Head,222,Rater3
P02T09,Chest,223,Algorithm
P02T09,Chest,223,Rater1
P02T09,Chest,223,Rater2
P02T09,Head,223,Rater3
P02T09,Head,224,Algorithm
P02T09,Chest,224,Rater1
P02T09,Chest,224,Rater2
P02T09,Head,224,Rater3
P02T09,Chest,225,Algorithm
P02T09,Chest,225,Rater1
P02T09,Chest,225,Rater2
P02T09,Head,225,Rater3
P02T09,Other,226,Algorithm
P02T09,Chest,226,Rater1
P02T09,Chest,226,Rater2
P02T09,Head,226,Rater3
P02T09,Other,227,Algorithm
P02T09,Chest,227,Rater1
P02T09,Chest,227,Rater2
P02T09,Head,227,Rater3
P02T09,Other,228,Algorithm
P02T09,Chest,228,Rater1
P02T09,Chest,228,Rater2
P02T09,Head,228,Rater3
P02T09,Other,229,Algorithm
P02T09,Chest,229,Rater1
P02T09,Chest,229,Rater2
P02T09,Head,229,Rater3
P02T09,Other,230,Algorithm
P02T09,Chest,230,Rater1
P02T09,Chest,230,Rater2
P02T09,Head,230,Rater3
P02T09,Other,231,Algorithm
P02T09,Chest,231,Rater1
P02T09,Chest,231,Rater2
P02T09,Head,231,Rater3
P02T09,Other,232,Algorithm
P02T09,Chest,232,Rater1
P02T09,Chest,232,Rater2
P02T09,Head,232,Rater3
P02T09,Other,233,Algorithm
P02T09,Other,233,Rater1
P02T09,Left arm,233,Rater2
P02T09,Other,233,Rater3
P02T09,Other,234,Algorithm
P02T09,Chest,234,Rater1
P02T09,Chest,234,Rater2
P02T09,Chest,234,Rater3
P02T09,Other,235,Algorithm
P02T09,Chest,235,Rater1
P02T09,Chest,235,Rater2
P02T09,Head,235,Rater3
P02T09,Other,236,Algorithm
P02T09,Chest,236,Rater1
P02T09,Chest,236,Rater2
P02T09,Head,236,Rater3
P02T09,Other,237,Algorithm
P02T09,Chest,237,Rater1
P02T09,Chest,237,Rater2
P02T09,Head,237,Rater3
P02T09,Other,238,Algorithm
P02T09,Chest,238,Rater1
P02T09,Chest,238,Rater2
P02T09,Head,238,Rater3
P02T09,Other,239,Algorithm
P02T09,Left arm,239,Rater1
P02T09,Left arm,239,Rater2
P02T09,Other,239,Rater3
P02T09,Other,240,Algorithm
P02T09,Left arm,240,Rater1
P02T09,Left arm,240,Rater2
P02T09,Left arm,240,Rater3
P02T09,Other,241,Algorithm
P02T09,Left arm,241,Rater1
P02T09,Left arm,241,Rater2
P02T09,Head,241,Rater3
P02T09,Other,242,Algorithm
P02T09,Chest,242,Rater1
P02T09,Left arm,242,Rater2
P02T09,Head,242,Rater3
P02T09,Chest,243,Algorithm
P02T09,Chest,243,Rater1
P02T09,Left arm,243,Rater2
P02T09,Chest,243,Rater3
P02T09,Other,244,Algorithm
P02T09,Chest,244,Rater1
P02T09,Left arm,244,Rater2
P02T09,Chest,244,Rater3
P02T09,Other,245,Algorithm
P02T09,Chest,245,Rater1
P02T09,Chest,245,Rater2
P02T09,Chest,245,Rater3
P02T09,Other,246,Algorithm
P02T09,Chest,246,Rater1
P02T09,Chest,246,Rater2
P02T09,Chest,246,Rater3
P02T09,Other,247,Algorithm
P02T09,Chest,247,Rater1
P02T09,Chest,247,Rater2
P02T09,Chest,247,Rater3
P02T09,Other,248,Algorithm
P02T09,Chest,248,Rater1
P02T09,Chest,248,Rater2
P02T09,Chest,248,Rater3
P02T09,Other,249,Algorithm
P02T09,Chest,249,Rater1
P02T09,Chest,249,Rater2
P02T09,Chest,249,Rater3
P02T09,Other,250,Algorithm
P02T09,Chest,250,Rater1
P02T09,Chest,250,Rater2
P02T09,Chest,250,Rater3
P02T09,Other,251,Algorithm
P02T09,Chest,251,Rater1
P02T09,Chest,251,Rater2
P02T09,Chest,251,Rater3
P02T09,Other,252,Algorithm
P02T09,Chest,252,Rater1
P02T09,Chest,252,Rater2
P02T09,Chest,252,Rater3
P02T09,Other,253,Algorithm
P02T09,Chest,253,Rater1
P02T09,Chest,253,Rater2
P02T09,Chest,253,Rater3
P02T09,Other,254,Algorithm
P02T09,Chest,254,Rater1
P02T09,Chest,254,Rater2
P02T09,Chest,254,Rater3
P02T09,Other,255,Algorithm
P02T09,Head,255,Rater1
P02T09,Chest,255,Rater2
P02T09,Head,255,Rater3
P02T09,Other,256,Algorithm
P02T09,Head,256,Rater1
P02T09,Head,256,Rater2
P02T09,Head,256,Rater3
P02T09,Other,257,Algorithm
P02T09,Head,257,Rater1
P02T09,Other,257,Rater2
P02T09,Other,257,Rater3
P02T09,Other,258,Algorithm
P02T09,Head,258,Rater1
P02T09,Head,258,Rater2
P02T09,Head,258,Rater3
P02T09,Other,259,Algorithm
P02T09,Head,259,Rater1
P02T09,Head,259,Rater2
P02T09,Head,259,Rater3
P02T09,Other,260,Algorithm
P02T09,Other,260,Rater1
P02T09,Other,260,Rater2
P02T09,Other,260,Rater3
P02T09,Other,261,Algorithm
P02T09,Other,261,Rater1
P02T09,Other,261,Rater2
P02T09,Other,261,Rater3
P02T09,Other,262,Algorithm
P02T09,Other,262,Rater1
P02T09,Other,262,Rater2
P02T09,Other,262,Rater3
P02T09,Other,263,Algorithm
P02T09,Other,263,Rater1
P02T09,Other,263,Rater2
P02T09,Other,263,Rater3
P02T09,Other,264,Algorithm
P02T09,Other,264,Rater1
P02T09,Other,264,Rater2
P02T09,Other,264,Rater3
P02T09,Other,265,Algorithm
P02T09,Head,265,Rater1
P02T09,Other,265,Rater2
P02T09,Other,265,Rater3
P03T12,Other,260,Algorithm
P03T12,Other,260,Rater1
P03T12,Head,260,Rater2
P03T12,Head,260,Rater3
P03T12,Other,261,Algorithm
P03T12,Other,261,Rater1
P03T12,Head,261,Rater2
P03T12,Head,261,Rater3
P03T12,Other,262,Algorithm
P03T12,Other,262,Rater1
P03T12,Head,262,Rater2
P03T12,Head,262,Rater3
P03T12,Other,263,Algorithm
P03T12,Other,263,Rater1
P03T12,Head,263,Rater2
P03T12,Head,263,Rater3
P03T12,Other,264,Algorithm
P03T12,Other,264,Rater1
P03T12,Head,264,Rater2
P03T12,Head,264,Rater3
P03T12,Other,265,Algorithm
P03T12,Other,265,Rater1
P03T12,Head,265,Rater2
P03T12,Head,265,Rater3
P03T12,Other,266,Algorithm
P03T12,Other,266,Rater1
P03T12,Head,266,Rater2
P03T12,Head,266,Rater3
P03T12,Other,267,Algorithm
P03T12,Other,267,Rater1
P03T12,Head,267,Rater2
P03T12,Head,267,Rater3
P03T12,Other,268,Algorithm
P03T12,Other,268,Rater1
P03T12,Head,268,Rater2
P03T12,Head,268,Rater3
P03T12,Other,269,Algorithm
P03T12,Other,269,Rater1
P03T12,Head,269,Rater2
P03T12,Head,269,Rater3
P03T12,Other,270,Algorithm
P03T12,Other,270,Rater1
P03T12,Head,270,Rater2
P03T12,Head,270,Rater3
P03T12,Other,271,Algorithm
P03T12,Other,271,Rater1
P03T12,Head,271,Rater2
P03T12,Head,271,Rater3
P03T12,Other,272,Algorithm
P03T12,Other,272,Rater1
P03T12,Head,272,Rater2
P03T12,Head,272,Rater3
P03T12,Other,273,Algorithm
P03T12,Other,273,Rater1
P03T12,Head,273,Rater2
P03T12,Head,273,Rater3
P03T12,Other,274,Algorithm
P03T12,Other,274,Rater1
P03T12,Head,274,Rater2
P03T12,Other,274,Rater3
P03T12,Other,275,Algorithm
P03T12,Other,275,Rater1
P03T12,Left arm,275,Rater2
P03T12,Left arm,275,Rater3
P03T12,Other,276,Algorithm
P03T12,Left arm,276,Rater1
P03T12,Left arm,276,Rater2
P03T12,Left arm,276,Rater3
P03T12,Other,277,Algorithm
P03T12,Left arm,277,Rater1
P03T12,Left arm,277,Rater2
P03T12,Left arm,277,Rater3
P03T12,Other,278,Algorithm
P03T12,Left arm,278,Rater1
P03T12,Left arm,278,Rater2
P03T12,Left arm,278,Rater3
P03T12,Other,279,Algorithm
P03T12,Left arm,279,Rater1
P03T12,Left arm,279,Rater2
P03T12,Left arm,279,Rater3
P03T12,Other,280,Algorithm
P03T12,Left arm,280,Rater1
P03T12,Left arm,280,Rater2
P03T12,Left arm,280,Rater3
P03T12,Other,281,Algorithm
P03T12,Left arm,281,Rater1
P03T12,Left arm,281,Rater2
P03T12,Chest,281,Rater3
P03T12,Other,282,Algorithm
P03T12,Left arm,282,Rater1
P03T12,Left arm,282,Rater2
P03T12,Chest,282,Rater3
P03T12,Chest,283,Algorithm
P03T12,Other,283,Rater1
P03T12,Other,283,Rater2
P03T12,Other,283,Rater3
P03T12,Chest,284,Algorithm
P03T12,Other,284,Rater1
P03T12,Other,284,Rater2
P03T12,Other,284,Rater3
P03T12,Other,285,Algorithm
P03T12,Other,285,Rater1
P03T12,Other,285,Rater2
P03T12,Other,285,Rater3
P03T12,Other,286,Algorithm
P03T12,Other,286,Rater1
P03T12,Other,286,Rater2
P03T12,Other,286,Rater3
P03T12,Other,287,Algorithm
P03T12,Other,287,Rater1
P03T12,Head,287,Rater2
P03T12,Head,287,Rater3
P03T12,Other,288,Algorithm
P03T12,Head,288,Rater1
P03T12,Head,288,Rater2
P03T12,Head,288,Rater3
P03T12,Other,289,Algorithm
P03T12,Head,289,Rater1
P03T12,Head,289,Rater2
P03T12,Head,289,Rater3
P03T12,Other,290,Algorithm
P03T12,Head,290,Rater1
P03T12,Head,290,Rater2
P03T12,Head,290,Rater3
P03T12,Other,291,Algorithm
P03T12,Head,291,Rater1
P03T12,Head,291,Rater2
P03T12,Head,291,Rater3
P03T12,Other,292,Algorithm
P03T12,Head,292,Rater1
P03T12,Head,292,Rater2
P03T12,Head,292,Rater3
P03T12,Other,293,Algorithm
P03T12,Head,293,Rater1
P03T12,Head,293,Rater2
P03T12,Head,293,Rater3
P03T12,Other,294,Algorithm
P03T12,Head,294,Rater1
P03T12,Head,294,Rater2
P03T12,Head,294,Rater3
P03T12,Other,295,Algorithm
P03T12,Head,295,Rater1
P03T12,Head,295,Rater2
P03T12,Head,295,Rater3
P03T12,Other,296,Algorithm
P03T12,Head,296,Rater1
P03T12,Head,296,Rater2
P03T12,Head,296,Rater3
P03T12,Other,297,Algorithm
P03T12,Head,297,Rater1
P03T12,Head,297,Rater2
P03T12,Head,297,Rater3
P03T12,Other,298,Algorithm
P03T12,Head,298,Rater1
P03T12,Head,298,Rater2
P03T12,Head,298,Rater3
P03T12,Other,299,Algorithm
P03T12,Head,299,Rater1
P03T12,Head,299,Rater2
P03T12,Head,299,Rater3
P03T12,Other,300,Algorithm
P03T12,Head,300,Rater1
P03T12,Head,300,Rater2
P03T12,Head,300,Rater3
P03T12,Other,301,Algorithm
P03T12,Head,301,Rater1
P03T12,Head,301,Rater2
P03T12,Head,301,Rater3
P03T12,Other,302,Algorithm
P03T12,Head,302,Rater1
P03T12,Head,302,Rater2
P03T12,Head,302,Rater3
P03T12,Other,303,Algorithm
P03T12,Head,303,Rater1
P03T12,Head,303,Rater2
P03T12,Head,303,Rater3
P03T12,Other,304,Algorithm
P03T12,Head,304,Rater1
P03T12,Head,304,Rater2
P03T12,Head,304,Rater3
P03T12,Other,305,Algorithm
P03T12,Head,305,Rater1
P03T12,Head,305,Rater2
P03T12,Head,305,Rater3
P03T12,Other,306,Algorithm
P03T12,Head,306,Rater1
P03T12,Head,306,Rater2
P03T12,Head,306,Rater3
P03T12,Other,307,Algorithm
P03T12,Head,307,Rater1
P03T12,Head,307,Rater2
P03T12,Head,307,Rater3
P03T12,Other,308,Algorithm
P03T12,Head,308,Rater1
P03T12,Head,308,Rater2
P03T12,Head,308,Rater3
P03T12,Other,309,Algorithm
P03T12,Head,309,Rater1
P03T12,Head,309,Rater2
P03T12,Head,309,Rater3
P03T12,Other,310,Algorithm
P03T12,Head,310,Rater1
P03T12,Head,310,Rater2
P03T12,Head,310,Rater3
P03T12,Other,311,Algorithm
P03T12,Head,311,Rater1
P03T12,Head,311,Rater2
P03T12,Head,311,Rater3
P03T12,Other,312,Algorithm
P03T12,Other,312,Rater1
P03T12,Head,312,Rater2
P03T12,Head,312,Rater3
P03T12,Other,313,Algorithm
P03T12,Other,313,Rater1
P03T12,Chest,313,Rater2
P03T12,Head,313,Rater3
P03T12,Other,314,Algorithm
P03T12,Other,314,Rater1
P03T12,Chest,314,Rater2
P03T12,Head,314,Rater3
P03T12,Other,315,Algorithm
P03T12,Other,315,Rater1
P03T12,Chest,315,Rater2
P03T12,Head,315,Rater3
P03T12,Other,316,Algorithm
P03T12,Other,316,Rater1
P03T12,Chest,316,Rater2
P03T12,Head,316,Rater3
P03T12,Other,317,Algorithm
P03T12,Other,317,Rater1
P03T12,Chest,317,Rater2
P03T12,Head,317,Rater3
P03T12,Other,318,Algorithm
P03T12,Other,318,Rater1
P03T12,Chest,318,Rater2
P03T12,Head,318,Rater3
P03T12,Other,319,Algorithm
P03T12,Other,319,Rater1
P03T12,Chest,319,Rater2
P03T12,Head,319,Rater3
P03T12,Other,320,Algorithm
P03T12,Other,320,Rater1
P03T12,Chest,320,Rater2
P03T12,Head,320,Rater3
P03T12,Other,321,Algorithm
P03T12,Chest,321,Rater1
P03T12,Chest,321,Rater2
P03T12,Head,321,Rater3
P03T12,Other,322,Algorithm
P03T12,Chest,322,Rater1
P03T12,Chest,322,Rater2
P03T12,Head,322,Rater3
P03T12,Other,323,Algorithm
P03T12,Chest,323,Rater1
P03T12,Chest,323,Rater2
P03T12,Head,323,Rater3
P03T12,Other,324,Algorithm
P03T12,Chest,324,Rater1
P03T12,Chest,324,Rater2
P03T12,Head,324,Rater3
P03T12,Other,325,Algorithm
P03T12,Chest,325,Rater1
P03T12,Chest,325,Rater2
P03T12,Head,325,Rater3
P03T12,Other,326,Algorithm
P03T12,Chest,326,Rater1
P03T12,Chest,326,Rater2
P03T12,Head,326,Rater3
P03T12,Other,327,Algorithm
P03T12,Chest,327,Rater1
P03T12,Chest,327,Rater2
P03T12,Head,327,Rater3
P03T12,Other,328,Algorithm
P03T12,Chest,328,Rater1
P03T12,Chest,328,Rater2
P03T12,Chest,328,Rater3
P03T12,Other,329,Algorithm
P03T12,Right arm,329,Rater1
P03T12,Right arm,329,Rater2
P03T12,Right arm,329,Rater3
P03T12,Other,330,Algorithm
P03T12,Right arm,330,Rater1
P03T12,Right arm,330,Rater2
P03T12,Right arm,330,Rater3
P03T12,Other,331,Algorithm
P03T12,Right arm,331,Rater1
P03T12,Right arm,331,Rater2
P03T12,Right arm,331,Rater3
P03T12,Other,332,Algorithm
P03T12,Right arm,332,Rater1
P03T12,Right arm,332,Rater2
P03T12,Right arm,332,Rater3
P03T12,Other,333,Algorithm
P03T12,Right arm,333,Rater1
P03T12,Right arm,333,Rater2
P03T12,Chest,333,Rater3
P03T12,Other,334,Algorithm
P03T12,Right arm,334,Rater1
P03T12,Right arm,334,Rater2
P03T12,Chest,334,Rater3
P03T12,Other,335,Algorithm
P03T12,Right arm,335,Rater1
P03T12,Right arm,335,Rater2
P03T12,Chest,335,Rater3
P03T12,Other,336,Algorithm
P03T12,Right arm,336,Rater1
P03T12,Right arm,336,Rater2
P03T12,Chest,336,Rater3
P03T12,Other,337,Algorithm
P03T12,Right arm,337,Rater1
P03T12,Right arm,337,Rater2
P03T12,Chest,337,Rater3
P03T12,Other,338,Algorithm
P03T12,Right arm,338,Rater1
P03T12,Right arm,338,Rater2
P03T12,Chest,338,Rater3
P03T12,Other,339,Algorithm
P03T12,Right arm,339,Rater1
P03T12,Right arm,339,Rater2
P03T12,Chest,339,Rater3
P03T12,Other,340,Algorithm
P03T12,Chest,340,Rater1
P03T12,Right arm,340,Rater2
P03T12,Chest,340,Rater3
P03T12,Head,341,Algorithm
P03T12,Left arm,341,Rater1
P03T12,Left arm,341,Rater2
P03T12,Left arm,341,Rater3
P03T12,Head,342,Algorithm
P03T12,Left arm,342,Rater1
P03T12,Left arm,342,Rater2
P03T12,Left arm,342,Rater3
P03T12,Other,343,Algorithm
P03T12,Left arm,343,Rater1
P03T12,Left arm,343,Rater2
P03T12,Left arm,343,Rater3
P03T12,Other,344,Algorithm
P03T12,Left arm,344,Rater1
P03T12,Left arm,344,Rater2
P03T12,Left arm,344,Rater3
P03T12,Other,345,Algorithm
P03T12,Left arm,345,Rater1
P03T12,Left arm,345,Rater2
P03T12,Chest,345,Rater3
P03T12,Chest,346,Algorithm
P03T12,Chest,346,Rater1
P03T12,Left arm,346,Rater2
P03T12,Chest,346,Rater3
P03T12,Left arm,347,Algorithm
P03T12,Chest,347,Rater1
P03T12,Left arm,347,Rater2
P03T12,Chest,347,Rater3
P03T12,Other,348,Algorithm
P03T12,Chest,348,Rater1
P03T12,Left arm,348,Rater2
P03T12,Chest,348,Rater3
P03T12,Other,349,Algorithm
P03T12,Chest,349,Rater1
P03T12,Chest,349,Rater2
P03T12,Chest,349,Rater3
P03T12,Other,350,Algorithm
P03T12,Chest,350,Rater1
P03T12,Chest,350,Rater2
P03T12,Chest,350,Rater3
P03T12,Other,351,Algorithm
P03T12,Chest,351,Rater1
P03T12,Chest,351,Rater2
P03T12,Chest,351,Rater3
P03T12,Other,352,Algorithm
P03T12,Chest,352,Rater1
P03T12,Chest,352,Rater2
P03T12,Chest,352,Rater3
P03T12,Other,353,Algorithm
P03T12,Chest,353,Rater1
P03T12,Chest,353,Rater2
P03T12,Chest,353,Rater3
P03T12,Other,354,Algorithm
P03T12,Chest,354,Rater1
P03T12,Chest,354,Rater2
P03T12,Chest,354,Rater3
P03T12,Other,355,Algorithm
P03T12,Chest,355,Rater1
P03T12,Chest,355,Rater2
P03T12,Chest,355,Rater3
P03T12,Other,356,Algorithm
P03T12,Chest,356,Rater1
P03T12,Chest,356,Rater2
P03T12,Chest,356,Rater3
P03T12,Other,357,Algorithm
P03T12,Chest,357,Rater1
P03T12,Chest,357,Rater2
P03T12,Chest,357,Rater3
P03T12,Other,358,Algorithm
P03T12,Chest,358,Rater1
P03T12,Chest,358,Rater2
P03T12,Left arm,358,Rater3
P03T12,Other,359,Algorithm
P03T12,Chest,359,Rater1
P03T12,Chest,359,Rater2
